ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
investments,financed-project-average-data-method,services,Management Of Companies And Enterprises|Management of Companies and Enterprises|Management of Companies and Enterprises,Offices of Other Holding Companies,,usd,"0,130",U.S EPA,2021
investments,financed-project-average-data-method,services,Management Of Companies And Enterprises|Management of Companies and Enterprises|Management of Companies and Enterprises,"Corporate, Subsidiary, and Regional Managing Offices",,usd,"0,130",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Office Administrative Services,Office Administrative Services,,usd,"0,105",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Facilities Support Services,Facilities Support Services,,usd,"0,213",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Employment Services,Employment Placement Agencies,,usd,"0,033",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Employment Services,Executive Search Services,,usd,"0,033",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Employment Services,Temporary Help Services,,usd,"0,033",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Employment Services,Professional Employer Organizations,,usd,"0,033",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Document Preparation Services,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Telephone Answering Services,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Telemarketing Bureaus and Other Contact Centers,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Private Mail Centers,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Other Business Service Centers (including Copy Shops),,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Collection Agencies,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Credit Bureaus,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Repossession Services,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,Court Reporting and Stenotype Services,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Business Support Services,All Other Business Support Services,,usd,"0,118",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Travel Arrangement and Reservation Services,Travel Agencies,,usd,"0,103",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Travel Arrangement and Reservation Services,Tour Operators,,usd,"0,103",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Travel Arrangement and Reservation Services,Convention and Visitors Bureaus,,usd,"0,103",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Travel Arrangement and Reservation Services,All Other Travel Arrangement and Reservation Services,,usd,"0,103",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Investigation and Security Services,Investigation Services,,usd,"0,080",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Investigation and Security Services,Security Guards and Patrol Services,,usd,"0,080",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Investigation and Security Services,Armored Car Services,,usd,"0,080",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Investigation and Security Services,Security Systems Services (except Locksmiths),,usd,"0,080",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Investigation and Security Services,Locksmiths,,usd,"0,080",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Services to Buildings and Dwellings,Exterminating and Pest Control Services,,usd,"0,167",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Services to Buildings and Dwellings,Janitorial Services,,usd,"0,167",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Services to Buildings and Dwellings,Landscaping Services,,usd,"0,167",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Services to Buildings and Dwellings,Carpet and Upholstery Cleaning Services,,usd,"0,167",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Services to Buildings and Dwellings,Other Services to Buildings and Dwellings,,usd,"0,167",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Other Support Services,Packaging and Labeling Services,,usd,"0,121",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Other Support Services,Convention and Trade Show Organizers,,usd,"0,121",U.S EPA,2021
investments,financed-project-average-data-method,services,Administrative And Support And Waste Management And Remediation Services|Administrative and Support Services|Other Support Services,All Other Support Services,,usd,"0,121",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Elementary and Secondary Schools,Elementary and Secondary Schools,,usd,"0,137",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Junior Colleges,Junior Colleges,,usd,"0,168",U.S EPA,2021
investments,financed-project-average-data-method,services,"Educational Services|Educational Services|Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools",,usd,"0,168",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Business Schools and Computer and Management Training,Business and Secretarial Schools,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Business Schools and Computer and Management Training,Computer Training,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Business Schools and Computer and Management Training,Professional and Management Development Training,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Technical and Trade Schools,Cosmetology and Barber Schools,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Technical and Trade Schools,Flight Training,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Technical and Trade Schools,Apprenticeship Training,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Technical and Trade Schools,Other Technical and Trade Schools,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Other Schools and Instruction,Fine Arts Schools,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Other Schools and Instruction,Sports and Recreation Instruction,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Other Schools and Instruction,Language Schools,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Other Schools and Instruction,Exam Preparation and Tutoring,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Other Schools and Instruction,Automobile Driving Schools,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Other Schools and Instruction,All Other Miscellaneous Schools and Instruction,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Educational Services|Educational Services|Educational Support Services,Educational Support Services,,usd,"0,125",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Physicians,Offices of Physicians (except Mental Health Specialists),,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Physicians,"Offices of Physicians, Mental Health Specialists",,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Dentists,Offices of Dentists,,usd,"0,090",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Other Health Practitioners,Offices of Chiropractors,,usd,"0,120",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Other Health Practitioners,Offices of Optometrists,,usd,"0,120",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),,usd,"0,120",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",,usd,"0,120",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Other Health Practitioners,Offices of Podiatrists,,usd,"0,120",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,,usd,"0,120",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Outpatient Care Centers,Family Planning Centers,,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Outpatient Care Centers,Outpatient Mental Health and Substance Abuse Centers,,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Outpatient Care Centers,HMO Medical Centers,,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Outpatient Care Centers,Kidney Dialysis Centers,,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Outpatient Care Centers,Freestanding Ambulatory Surgical and Emergency Centers,,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Outpatient Care Centers,All Other Outpatient Care Centers,,usd,"0,116",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Medical and Diagnostic Laboratories,Medical Laboratories,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Medical and Diagnostic Laboratories,Diagnostic Imaging Centers,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Home Health Care Services,Home Health Care Services,,usd,"0,112",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Other Ambulatory Health Care Services,Ambulance Services,,usd,"0,181",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Other Ambulatory Health Care Services,Blood and Organ Banks,,usd,"0,181",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Ambulatory Health Care Services|Other Ambulatory Health Care Services,All Other Miscellaneous Ambulatory Health Care Services,,usd,"0,181",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Hospitals|General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,,usd,"0,157",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Hospitals|Psychiatric and Substance Abuse Hospitals,Psychiatric and Substance Abuse Hospitals,,usd,"0,157",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Hospitals|Specialty (except Psychiatric and Substance Abuse) Hospitals,Specialty (except Psychiatric and Substance Abuse) Hospitals,,usd,"0,157",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Nursing and Residential Care Facilities|Nursing Care Facilities (Skilled Nursing Facilities),Nursing Care Facilities (Skilled Nursing Facilities),,usd,"0,157",U.S EPA,2021
investments,financed-project-average-data-method,services,"Health Care And Social Assistance|Nursing and Residential Care Facilities|Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",Residential Intellectual and Developmental Disability Facilities,,usd,"0,163",U.S EPA,2021
investments,financed-project-average-data-method,services,"Health Care And Social Assistance|Nursing and Residential Care Facilities|Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",Residential Mental Health and Substance Abuse Facilities,,usd,"0,163",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Nursing and Residential Care Facilities|Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Continuing Care Retirement Communities,,usd,"0,157",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Nursing and Residential Care Facilities|Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly,,usd,"0,157",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Nursing and Residential Care Facilities|Other Residential Care Facilities,Other Residential Care Facilities,,usd,"0,163",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Social Assistance|Individual and Family Services,Child and Youth Services,,usd,"0,145",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Social Assistance|Individual and Family Services,Services for the Elderly and Persons with Disabilities,,usd,"0,145",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Social Assistance|Individual and Family Services,Other Individual and Family Services,,usd,"0,145",U.S EPA,2021
investments,financed-project-average-data-method,services,"Health Care And Social Assistance|Social Assistance|Community Food and Housing, and Emergency and Other Relief Services",Community Food Services,,usd,"0,248",U.S EPA,2021
investments,financed-project-average-data-method,services,"Health Care And Social Assistance|Social Assistance|Community Food and Housing, and Emergency and Other Relief Services",Temporary Shelters,,usd,"0,248",U.S EPA,2021
investments,financed-project-average-data-method,services,"Health Care And Social Assistance|Social Assistance|Community Food and Housing, and Emergency and Other Relief Services",Other Community Housing Services,,usd,"0,248",U.S EPA,2021
investments,financed-project-average-data-method,services,"Health Care And Social Assistance|Social Assistance|Community Food and Housing, and Emergency and Other Relief Services",Emergency and Other Relief Services,,usd,"0,248",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Social Assistance|Vocational Rehabilitation Services,Vocational Rehabilitation Services,,usd,"0,248",U.S EPA,2021
investments,financed-project-average-data-method,services,Health Care And Social Assistance|Social Assistance|Child Day Care Services,Child Day Care Services,,usd,"0,166",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Performing Arts Companies",Theater Companies and Dinner Theaters,,usd,"0,084",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Performing Arts Companies",Dance Companies,,usd,"0,084",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Performing Arts Companies",Musical Groups and Artists,,usd,"0,084",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Performing Arts Companies",Other Performing Arts Companies,,usd,"0,084",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Spectator Sports",Sports Teams and Clubs,,usd,"0,072",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Spectator Sports",Racetracks,,usd,"0,072",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Spectator Sports",Other Spectator Sports,,usd,"0,072",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events with Facilities",,usd,"0,083",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Promoters of Performing Arts, Sports, and Similar Events","Promoters of Performing Arts, Sports, and Similar Events without Facilities",,usd,"0,083",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",,usd,"0,083",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Performing Arts, Spectator Sports, and Related Industries|Independent Artists, Writers, and Performers","Independent Artists, Writers, and Performers",,usd,"0,013",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Museums, Historical Sites, and Similar Institutions|Museums, Historical Sites, and Similar Institutions",Museums,,usd,"0,156",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Museums, Historical Sites, and Similar Institutions|Museums, Historical Sites, and Similar Institutions",Historical Sites,,usd,"0,156",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Museums, Historical Sites, and Similar Institutions|Museums, Historical Sites, and Similar Institutions",Zoos and Botanical Gardens,,usd,"0,156",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Museums, Historical Sites, and Similar Institutions|Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,,usd,"0,156",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Amusement Parks and Arcades",Amusement and Theme Parks,,usd,"0,138",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Amusement Parks and Arcades",Amusement Arcades,,usd,"0,138",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Gambling Industries",Casinos (except Casino Hotels),,usd,"0,163",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Gambling Industries",Other Gambling Industries,,usd,"0,163",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Other Amusement and Recreation Industries",Golf Courses and Country Clubs,,usd,"0,312",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Other Amusement and Recreation Industries",Skiing Facilities,,usd,"0,312",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Other Amusement and Recreation Industries",Marinas,,usd,"0,312",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Other Amusement and Recreation Industries",Fitness and Recreational Sports Centers,,usd,"0,312",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Other Amusement and Recreation Industries",Bowling Centers,,usd,"0,312",U.S EPA,2021
investments,financed-project-average-data-method,services,"Arts, Entertainment, And Recreation|Amusement, Gambling, and Recreation Industries|Other Amusement and Recreation Industries",All Other Amusement and Recreation Industries,,usd,"0,312",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Accommodation|Traveler Accommodation,Hotels (except Casino Hotels) and Motels,,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Accommodation|Traveler Accommodation,Casino Hotels,,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Accommodation|Traveler Accommodation,Bed-and-Breakfast Inns,,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Accommodation|Traveler Accommodation,All Other Traveler Accommodation,,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Accommodation|RV (Recreational Vehicle) Parks and Recreational Camps,RV (Recreational Vehicle) Parks and Campgrounds,,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Accommodation|RV (Recreational Vehicle) Parks and Recreational Camps,Recreational and Vacation Camps (except Campgrounds),,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,"Accommodation And Food Services|Accommodation|Rooming and Boarding Houses, Dormitories, and Workers' Camps","Rooming and Boarding Houses, Dormitories, and Workers' Camps",,usd,"0,183",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Special Food Services,Food Service Contractors,,usd,"0,155",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Special Food Services,Caterers,,usd,"0,155",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Special Food Services,Mobile Food Services,,usd,"0,155",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),,usd,"0,155",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Restaurants and Other Eating Places,Full-Service Restaurants,,usd,"0,218",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Restaurants and Other Eating Places,Limited-Service Restaurants,,usd,"0,287",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Restaurants and Other Eating Places,"Cafeterias, Grill Buffets, and Buffets",,usd,"0,155",U.S EPA,2021
investments,financed-project-average-data-method,services,Accommodation And Food Services|Food Services and Drinking Places|Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,,usd,"0,155",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,General Automotive Repair,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,Automotive Exhaust System Repair,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,Automotive Transmission Repair,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,Other Automotive Mechanical and Electrical Repair and Maintenance,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance",,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,Automotive Glass Replacement Shops,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,Automotive Oil Change and Lubrication Shops,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,Car Washes,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Automotive Repair and Maintenance,All Other Automotive Repair and Maintenance,,usd,"0,127",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Electronic and Precision Equipment Repair and Maintenance,Consumer Electronics Repair and Maintenance,,usd,"0,090",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Electronic and Precision Equipment Repair and Maintenance,Computer and Office Machine Repair and Maintenance,,usd,"0,090",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Electronic and Precision Equipment Repair and Maintenance,Communication Equipment Repair and Maintenance,,usd,"0,090",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Electronic and Precision Equipment Repair and Maintenance,Other Electronic and Precision Equipment Repair and Maintenance,,usd,"0,090",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,,usd,"0,140",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance,Home and Garden Equipment Repair and Maintenance,,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance,Appliance Repair and Maintenance,,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance,Reupholstery and Furniture Repair,,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance,Footwear and Leather Goods Repair,,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Repair and Maintenance|Personal and Household Goods Repair and Maintenance,Other Personal and Household Goods Repair and Maintenance,,usd,"0,086",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Personal Care Services,Barber Shops,,usd,"0,109",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Personal Care Services,Beauty Salons,,usd,"0,109",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Personal Care Services,Nail Salons,,usd,"0,109",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Personal Care Services,Diet and Weight Reducing Centers,,usd,"0,109",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Personal Care Services,Other Personal Care Services,,usd,"0,109",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Death Care Services,Funeral Homes and Funeral Services,,usd,"0,034",U.S EPA,2021
investments,financed-project-average-data-method,services,Other Services (Except Public Administration)|Personal and Laundry Services|Death Care Services,Cemeteries and Crematories,,usd,"0,034",U.S EPA,2021
